timestamp,open,high,low,close,volume
2004-08-19,2.481989031399962,2.5827572954589217,2.3817159233319996,2.490427255630493,893181924
2004-08-20,2.5070573894320596,2.707353943651128,2.4943989862005362,2.688241958618164,456686856
2004-08-23,2.7488034860650825,2.8165613648024785,2.70660928211129,2.7152962684631348,365122512
2004-08-24,2.760964436288738,2.769899708769402,2.570595863258309,2.602861166000366,304946748
2004-08-25,2.6050955846440074,2.680547993433155,2.578290241858899,2.630908250808716,183772044
2004-08-26,2.6048469041427613,2.6793066453523533,2.5976494066105036,2.678313732147217,141897960
2004-08-27,2.6830296996962115,2.6959361522189136,2.623214188488324,2.6346306800842285,124235640
2004-08-30,2.613038175036775,2.6182500824520303,2.531877040863037,2.531877040863037,103935960
2004-08-31,2.539074476639595,2.574070231421103,2.5356001082444717,2.5408120155334473,98357544
2004-09-01,2.5490031437923273,2.5557047773880424,2.4737987599004234,2.488194704055786,182765052
2004-09-02,2.4618845331999446,2.5408120249272037,2.4556797127395145,2.5194666385650635,302373324
2004-09-03,2.505567366073723,2.5251752124117366,2.465110709376738,2.4822371006011963,103048848
2004-09-07,2.5070572901165935,2.5316292332775507,2.4723095820919467,2.5212044715881348,116950932
2004-09-08,2.5003555365889762,2.557192783621596,2.49439876666183,2.539074659347534,99712188
2004-09-09,2.5447830415877366,2.5492500863975356,2.5068090225813076,2.5393221378326416,81234684
2004-09-10,2.5217009350306685,2.644807502499695,2.514254441244164,2.614278793334961,173977848
2004-09-13,2.6465443517937275,2.6907243793515754,2.642325357318963,2.668138027191162,156882960
2004-09-14,2.6668972992907065,2.7798278777641383,2.6505155315963256,2.76716947555542,216579204
2004-09-15,2.7440872139282906,2.835176301050256,2.7351519408843443,2.779827833175659,214261524
2004-09-16,2.788266054021812,2.8741432333892774,2.7711406066819015,2.8287227153778076,185326488
2004-09-17,2.8398913029508077,2.916088581085205,2.818298810940094,2.916088581085205,189450360
2004-09-20,2.9026862551684216,3.018098283080329,2.8982182641109273,2.9625020027160645,212575212
2004-09-21,2.973670724525749,2.9888115274743394,2.9165854282361185,2.9247758388519287,144575280
2004-09-22,2.913855116830282,2.9701964994573067,2.8992111244658285,2.938178062438965,151624224
2004-09-23,2.9495955984280493,3.043663186871579,2.904422895722175,2.99873948097229,170713116
2004-09-24,3.001717553087702,3.0801484680446922,2.972429808097537,2.9741673469543457,182469348
2004-09-27,2.967465747386178,3.0002278610506554,2.9237827715240807,2.935199499130249,141322536
2004-09-28,3.0106532100442487,3.16205391887,2.983598865857396,3.148651599884033,338581080
2004-09-29,3.1446801570088776,3.351181504349281,3.1330146686838987,3.2533907890319824,610329060
2004-09-30,3.224104133518621,3.2836718369130695,3.201765830933306,3.2166576385498047,275160564
2004-10-01,3.246441016450804,3.331821378855491,3.1992836719582267,3.290620803833008,302497200
2004-10-04,3.3568903241992145,3.397097988401454,3.326609663830695,3.3521742820739746,260455284
2004-10-05,3.3422465506454424,3.4382997361963423,3.2821820372828387,3.434328556060791,299464236
2004-10-06,3.4139758589337346,3.436314161105962,3.375504785180652,3.4023101329803467,267628104
2004-10-07,3.398338700517289,3.4718064737474648,3.38915561311785,3.446241855621338,282301416
2004-10-08,3.443014675944457,3.46684175567245,3.4008214209706105,3.4184436798095703,221390388
2004-10-11,3.400324084960485,3.446489698296677,3.322142402529142,3.357138156890869,209442348
2004-10-12,3.336785270036888,3.4154651839083314,3.310972602063514,3.410252094268799,233310456
2004-10-13,3.557187038676725,3.5628948119736124,3.4767707603082205,3.4971225261688232,395324280
2004-10-14,3.4998526127241836,3.533855454342979,3.4390432442844316,3.5244245529174805,208842948
2004-10-15,3.5971466172905338,3.6112935609935515,3.523182743658049,3.576793670654297,263895840
2004-10-18,3.5542085184742542,3.703127524357876,3.5048165855078994,3.702134847640991,280726992
2004-10-19,3.735392892980536,3.782550946470713,3.6572100283181594,3.671854019165039,362197440
2004-10-20,3.6740879150760013,3.697914995945134,3.464856331635904,3.4869465827941895,454453092
2004-10-21,3.5839926607043107,3.7262100463168437,3.514992874049827,3.707595109939575,582996420
2004-10-22,4.23278430400052,4.471799975379768,4.072447373346861,4.279693603515625,1474200324
2004-10-25,4.378227827891795,4.825731123974666,4.282671698858712,4.651247501373291,1309257432
2004-10-26,4.624937467384147,4.781302711325025,4.467580019779413,4.512255668640137,891391716
2004-10-27,4.535090519322311,4.703865419788941,4.511511255643835,4.6157546043396,533725740
2004-10-28,4.633377040368341,4.824738535188526,4.606571931108514,4.797684192657471,593278128
2004-10-29,4.936427510159714,4.962736989580938,4.730671027221918,4.731663703918457,845653500
2004-11-01,4.803890175762094,4.906148179621196,4.747300978647223,4.865443229675293,488507004
2004-11-02,4.933697192400952,4.945362917943467,4.798677071959173,4.8366522789001465,453398148
2004-11-03,4.91880532766311,5.003689835566469,4.734394447182695,4.757228851318359,554992452
2004-11-04,4.677060147482808,4.725706983696114,4.550726305338438,4.584233283996582,575807616
2004-11-05,4.516723445119398,4.52466580541633,4.183392600081646,4.203248500823975,792530676
2004-11-08,4.242463081908715,4.354400012998462,4.204488356612172,4.282670974731445,447224328
2004-11-09,4.3211431271753185,4.348444814523889,4.101983820197651,4.1871161460876465,442125432
2004-11-10,4.2360096561341,4.28192626837551,4.128291241739069,4.166266441345215,425334240
2004-11-11,4.197787068698542,4.56065414122134,4.159067948883255,4.542535781860352,598820580
2004-11-12,4.597387531319065,4.710815150508843,4.403047538882255,4.5172200202941895,669174156
2004-11-15,4.4787490348226076,4.674081224392055,4.436554837781745,4.588452339172363,475583940
2004-11-16,4.405531039140776,4.454425694066309,4.239981958005452,4.282424449920654,835859304
2004-11-17,4.195057916188307,4.405530443494992,4.194560868441696,4.281430721282959,724590684
2004-11-18,4.226579165292339,4.3290849792252795,4.113399830089658,4.158324718475342,664518816
2004-11-19,4.1970439220864435,4.218885650628978,4.133008461145076,4.204489707946777,350421228
2004-11-22,4.082127582650547,4.206971701461431,4.003696659562461,4.097764015197754,494233272
2004-11-23,4.1689965319635345,4.23998167054769,4.132511995289163,4.157827854156494,496035468
2004-11-24,4.33901318488423,4.398333068459965,4.281679127708145,4.337523460388184,610628760
2004-11-26,4.363336752065079,4.46832546128865,4.3514232101070744,4.4524407386779785,258944796
2004-11-29,4.476516164020055,4.540798964984019,4.405778835430148,4.493641376495361,426237336
2004-11-30,4.485202477748271,4.542040439355512,4.473785511695165,4.5167236328125,307692000
2004-12-01,4.5159782953735785,4.52962984698358,4.456411069866541,4.466587543487549,314249436
2004-12-02,4.46509689861579,4.50505697675356,4.43158992736233,4.452686786651611,250185564
2004-12-03,4.466338921285156,4.493889366918022,4.408012185205042,4.477508544921875,234533232
2004-12-06,4.445986861382201,4.484953798784374,4.368796902987024,4.3754987716674805,249909840
2004-12-07,4.368299945842201,4.373263802134198,4.233031551386644,4.254873275756836,274561164
2004-12-08,4.228068273392085,4.310718194500499,4.18785989689927,4.21888542175293,301370328
2004-12-09,4.225585493215582,4.306250035420607,4.181405950409557,4.304512023925781,305853840
2004-12-10,4.304512617938552,4.340501520519428,4.251398979327116,4.260334014892578,172515312
2004-12-13,4.273240108591835,4.298308148698512,4.205729113737135,4.2305498123168945,192551256
2004-12-14,4.244200835060687,4.438292540664906,4.209452894062148,4.435066223144531,443092464
2004-12-15,4.417690796116286,4.484704734968274,4.38468040139597,4.462118625640869,458381160
2004-12-16,4.3918788444800265,4.479741846000043,4.367059089479505,4.379965305328369,342569088
2004-12-17,4.387162356693638,4.479989205194454,4.381950686330847,4.469565391540527,295152552
2004-12-20,4.517220114949603,4.677556086215879,4.5139928515143675,4.592175483703613,392986620
2004-12-21,4.624193038061968,4.663160918396975,4.551967887669575,4.560654163360596,220431348
2004-12-22,4.564377064224151,4.637596310224744,4.54228799799315,4.6239447593688965,156123720
2004-12-23,4.652488034388679,4.681031155285805,4.616499601626832,4.663656711578369,144439416
2004-12-27,4.694680877988686,4.797683729539043,4.693440386893192,4.763185024261475,243919836
2004-12-28,4.768148722040197,4.803889336011654,4.74084609563677,4.784281253814697,165666168
2004-12-29,4.75995770750358,4.803145056466096,4.75995770750358,4.787755966186523,107016876
2004-12-30,4.789493958739066,4.920046790106857,4.761695700168335,4.904409885406494,235935828
2004-12-31,4.944866414608389,4.960998947847222,4.779317831697578,4.785026550292969,306433260
2005-01-03,4.899446651025695,5.054322682728786,4.851295439610598,5.031240463256836,633134232
2005-01-04,4.998724716018452,5.036698968889378,4.802151584354939,4.82746696472168,549685764
2005-01-05,4.80140772876866,4.887035676510727,4.771128013415468,4.8028974533081055,329134536
2005-01-06,4.841864486216347,4.862216015539497,4.659190203237735,4.679790019989014,415068516
2005-01-07,4.731663678482008,4.821263272519705,4.685498300736219,4.81133508682251,386129484
2005-01-10,4.827467403117566,4.916819178663141,4.761199261264251,4.841366767883301,301282416
2005-01-11,4.855266181679122,4.907140754197772,4.794705805801149,4.803640842437744,278069652
2005-01-12,4.823248724945842,4.862960522693307,4.728188697761921,4.84930944442749,326784888
2005-01-13,4.849310155282499,4.899198906582564,4.816299748123984,4.848069190979004,273702024
2005-01-14,4.864697421237865,4.96422518991452,4.818284234172401,4.963232040405273,385226388
2005-01-18,4.9880530815157815,5.088574016147794,4.930718550966533,5.0607757568359375,526377096
2005-01-19,5.0793895783719,5.095523530719956,4.88232078723948,4.896963596343994,449857692
2005-01-20,4.777828165661749,4.870902838588332,4.765418524557135,4.813072681427002,359703936
2005-01-21,4.828461149544028,4.848813624420941,4.669117847399175,4.673089027404785,369965664
2005-01-24,4.683265374074977,4.699150095269952,4.4755235071834365,4.4854512214660645,560347092
2005-01-25,4.515730098477035,4.523176828659525,4.375498322771986,4.3960981369018555,425941632
2005-01-26,4.449461506107745,4.701135570789417,4.4464830028740145,4.696916103363037,491823684
2005-01-27,4.685001592192115,4.687483047134601,4.596642973692111,4.668124198913574,264830904
2005-01-28,4.716274579444349,4.832431455363588,4.624937455838179,4.724216938018799,487839672
2005-01-31,4.80736412127901,4.87363368784775,4.758469471614832,4.855266094207764,383484132
2005-02-01,4.824490120580303,4.881079319199801,4.731416384351639,4.762936592102051,752806440
2005-02-02,5.34992712839219,5.380951705937567,5.054819318863494,5.111904144287109,1310660028
2005-02-03,5.112649000145939,5.2958203266160995,5.108181245329644,5.233521938323975,519004476
2005-02-04,5.12456239246804,5.156331831326458,5.028509213647312,5.072192192077637,592179228
2005-02-07,5.094531179816401,5.122825068981191,4.852537012828265,4.865443229675293,517897584
2005-02-08,4.888524889332995,4.964474348902739,4.828212333577928,4.930222511291504,458740800
2005-02-09,4.982841392087956,5.003689970241973,4.702376372128806,4.7549943923950195,686173140
2005-02-10,4.764673950400722,4.7706309568338074,4.597884864200698,4.665642738342285,758548692
2005-02-11,4.632880381110894,4.773360924696225,4.618236153211593,4.651247501373291,524115360
2005-02-14,4.538316852132032,4.792224065904313,4.492400234572618,4.789990425109863,1540945512
2005-02-15,4.805130591684652,4.960006610205686,4.792224375040004,4.845587253570557,1030280688
2005-02-16,4.832431824063208,4.947347744780941,4.822503638623484,4.924513816833496,660630708
2005-02-17,4.910119104528137,4.957772789415934,4.884802301143824,4.911855697631836,416159424
2005-02-18,4.926996269931387,4.935186443668405,4.881078707367899,4.913096904754639,339096564
2005-02-22,4.877107651347606,4.936675347339759,4.725458905135485,4.749782085418701,538808652
2005-02-23,4.797683546678998,4.826971526139491,4.682519346669905,4.813817024230957,622816560
2005-02-24,4.551223604474174,4.71205616505923,4.522928295457407,4.688229084014893,1031539428
2005-02-25,4.694681622345976,4.713793606371721,4.604337629957025,4.613272666931152,398541060
2005-02-28,4.616500411038229,4.712553605523953,4.612777045060444,4.665891170501709,312423264
2005-03-01,4.698157048415111,4.709573540598236,4.51722030809376,4.617988586425781,372075552
2005-03-02,4.615258098887695,4.65794840383011,4.5757955305876346,4.596147060394287,291128580
2005-03-03,4.619725506762629,4.659933403155625,4.574552808427319,4.641567230224609,304039656
2005-03-04,4.633872907957864,4.647523985776129,4.593416249306782,4.614017009735107,270693036
2005-03-07,4.660678440762501,4.705850667869821,4.64206303388409,4.686243057250977,346349304
2005-03-08,4.693440049658054,4.7120549816067525,4.590934253182241,4.596642971038818,321522156
2005-03-09,4.572072332242456,4.58299319631172,4.4715523332733795,4.501087188720703,453961584
2005-03-10,4.492648071406186,4.497364113352637,4.403047530779155,4.46708345413208,437981580
2005-03-11,4.478501447962461,4.4911589050763885,4.396843729567637,4.412976264953613,320810868
2005-03-14,4.426131801642565,4.427868868069458,4.283169768630837,4.343233108520508,445418136
2005-03-15,4.350926857568098,4.467580801887728,4.323873459892484,4.433080673217773,416467116
2005-03-16,4.385673883024938,4.433079745589741,4.343728450923061,4.358371257781982,283967748
2005-03-17,4.396347156841611,4.458644123559818,4.363335808505942,4.449957847595215,330093576
2005-03-18,4.438045094527511,4.477509084975895,4.425634978124615,4.468574047088623,283316400
2005-03-21,4.449461758676969,4.5214395776501135,4.399326140348221,4.48942232131958,299048652
2005-03-22,4.49686673307323,4.515729953607338,4.414217300095211,4.432831287384033,225042732
2005-03-23,4.417196035437521,4.473537418649486,4.417196035437521,4.442264080047607,193606200
2005-03-24,4.484953504465095,4.488924684171311,4.4477236356032765,4.448965072631836,148059792
2005-03-28,4.509276932649998,4.586715161402146,4.491157629977617,4.502823352813721,349170480
2005-03-29,4.4936410458401825,4.548989751188222,4.419677404736685,4.456907749176025,258661080
2005-03-30,4.483464839916195,4.503568551315298,4.457650991571205,4.478748798370361,249194556
2005-03-31,4.416699085156535,4.502079212858978,4.409004540177895,4.48023796081543,270473256
2005-04-01,4.51126435566896,4.540799212552359,4.4673321368842105,4.468574047088623,247032720
2005-04-04,4.466338769309285,4.599622292212528,4.463609499438249,4.598877429962158,322732944
2005-04-05,4.659437831197531,4.722231847435236,4.655466651291764,4.680286407470703,349118532
2005-04-06,4.696915813862013,4.707091814200215,4.655714291834587,4.6964192390441895,209893896
2005-04-07,4.685498897372432,4.830446738167214,4.6820242920465835,4.8091020584106445,387300312
2005-04-08,4.807363251026893,4.842359001274824,4.751766742909833,4.766658782958984,204459336
2005-04-11,4.792472000888598,4.834914487549101,4.773360964095598,4.795947551727295,216203580
2005-04-12,4.790238854286921,4.8254824249433605,4.701135359208439,4.814065933227539,292491216
2005-04-13,4.801903571446004,4.823000432349943,4.709077194297331,4.7885003089904785,261969768
2005-04-14,4.796939857348668,4.823993251660301,4.7182601836992095,4.751767158508301,245861892
2005-04-15,4.718260271658467,4.724217277481522,4.583240166190838,4.591679573059082,462632904
2005-04-18,4.581255046050621,4.6631610427163,4.554201649857655,4.6405744552612305,261749988
2005-04-19,4.699149383472781,4.765418474228077,4.6668828981563735,4.7505269050598145,336862800
2005-04-20,4.928733111947065,4.9763882157972175,4.8624649647863665,4.9168195724487305,617441940
2005-04-21,4.974402318624614,5.088076807675702,4.947100162082554,5.068717956542969,709365924
2005-04-22,5.532352372257603,5.559654999416136,5.317909155426378,5.356379985809326,1326875796
2005-04-25,5.406268799556368,5.578022224502994,5.398822068193067,5.547990322113037,792806400
2005-04-26,5.465836815905869,5.510016375391896,5.4179343634531,5.429351329803467,690189120
2005-04-27,5.4104876800787345,5.48147282004129,5.379463101528307,5.454915523529053,410181408
2005-04-28,5.447965859800679,5.5120017895067,5.403538016189806,5.446725368499756,346964688
2005-04-29,5.507782151157365,5.516221560375834,5.4062694657823664,5.460377216339111,366441192
2005-05-02,5.511257287306685,5.552209582479886,5.465588476482538,5.517213821411133,390305304
2005-05-03,5.506292378474654,5.66265668929931,5.493137875539083,5.614009857177734,710496792
2005-05-04,5.639823128623948,5.705596120515445,5.634115355613949,5.67134428024292,482856660
2005-05-05,5.674322350386263,5.674322350386263,5.6063166686489385,5.633617877960205,300083616
2005-05-06,5.668863542972484,5.689960409196449,5.6209606180061,5.659431457519531,270285444
